Year,section,reach,pass,unitnum,unittype,Vert index,pitnumber,species,length 1 (mm),length 2 (mm),Weight (g),clip,Sample date,notes
2003,OG,L,1,2,C,1,NA,Cutthroat trout,41,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,2,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,3,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,4,NA,Cutthroat trout,35,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,5,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,6,NA,Cutthroat trout,150,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,2,C,7,NA,Cutthroat trout,133,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,2,C,8,NA,Cutthroat trout,104,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,2,C,9,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,10,NA,Cutthroat trout,46,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,11,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,12,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,13,NA,Cutthroat trout,70,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,14,NA,Cutthroat trout,86,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,15,NA,Cutthroat trout,83,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,2,C,16,NA,Cutthroat trout,88,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,1,NA,Cutthroat trout,42,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,2,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,3,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,4,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,5,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,6,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,7,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,8,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,9,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,10,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,11,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,12,NA,Cutthroat trout,124,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,13,NA,Cutthroat trout,87,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,3,P,14,NA,Cutthroat trout,128,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,1,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,2,NA,Cutthroat trout,56,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,3,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,4,NA,Cutthroat trout,40,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,5,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,6,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,7,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,8,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,9,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,10,NA,Cutthroat trout,37,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,11,NA,Cutthroat trout,42,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,12,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,4,C,13,NA,Cutthroat trout,110,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,4,C,14,NA,Cutthroat trout,83,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,1,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,2,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,3,NA,Cutthroat trout,81,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,4,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,5,NA,Cutthroat trout,132,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,5,P,6,NA,Cutthroat trout,102,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,5,P,7,NA,Cutthroat trout,81,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,5,P,8,NA,Cutthroat trout,116,NA,NA,LV,03 September 2003,NA
2003,OG,L,1,5,P,9,NA,Cutthroat trout,80,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,6,C,1,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,6,C,2,NA,Cutthroat trout,55,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,6,C,3,NA,Cutthroat trout,82,NA,NA,NONE,03 September 2003,NA
2003,OG,L,1,6,C,4,NA,Cutthroat trout,117,NA,NA,LV,03 September 2003,NA
2003,OG,L,2,1,P,1,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,1,P,2,NA,Cutthroat trout,127,NA,NA,LV,03 September 2003,NA
2003,OG,L,2,2,C,1,NA,Cutthroat trout,56,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,2,C,2,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,2,C,3,NA,Cutthroat trout,114,NA,NA,LV,03 September 2003,NA
2003,OG,L,2,3,P,1,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,3,P,2,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,3,P,3,NA,Cutthroat trout,110,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,4,C,1,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,L,2,4,C,2,NA,Cutthroat trout,98,NA,NA,LV,03 September 2003,NA
2003,OG,L,2,5,P,1,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,1,NA,Cutthroat trout,34,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,2,NA,Cutthroat trout,42,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,3,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,4,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,5,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,6,C,6,NA,Cutthroat trout,112,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,6,C,7,NA,Cutthroat trout,126,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,1,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,2,NA,Cutthroat trout,34,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,3,NA,Cutthroat trout,44,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,4,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,5,NA,Cutthroat trout,79,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,6,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,7,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,8,NA,Cutthroat trout,120,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,7,P,9,NA,Cutthroat trout,116,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,10,NA,Cutthroat trout,124,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,7,P,11,NA,Cutthroat trout,94,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,12,NA,Cutthroat trout,95,NA,NA,LV,03 September 2003,BB
2003,OG,M,1,7,P,13,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,7,P,14,NA,Cutthroat trout,73,NA,NA,NONE,03 September 2003,BB
2003,OG,M,1,7,P,15,NA,Cutthroat trout,77,NA,NA,NONE,03 September 2003,BB
2003,OG,M,1,7,P,16,NA,Cutthroat trout,122,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,7,P,17,NA,Cutthroat trout,78,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,1,NA,Cutthroat trout,44,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,2,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,3,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,4,NA,Cutthroat trout,46,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,5,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,6,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,7,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,8,NA,Cutthroat trout,57,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,9,NA,Cutthroat trout,40,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,10,NA,Cutthroat trout,55,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,11,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,12,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,13,NA,Cutthroat trout,58,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,14,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,15,NA,Cutthroat trout,57,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,16,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,17,NA,Cutthroat trout,166,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,18,NA,Cutthroat trout,122,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,19,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,20,NA,Cutthroat trout,83,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,21,NA,Cutthroat trout,87,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,8,SC,22,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,8,SC,23,NA,Cutthroat trout,151,NA,NA,RV,03 September 2003,NA
2003,OG,M,1,8,SC,24,NA,Cutthroat trout,102,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,8,SC,25,NA,Cutthroat trout,99,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,9,P,1,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,9,P,2,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,9,P,3,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,BB
2003,OG,M,1,9,P,4,NA,Cutthroat trout,42,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,9,P,5,NA,Cutthroat trout,142,NA,NA,RV,03 September 2003,NA
2003,OG,M,1,9,P,6,NA,Cutthroat trout,73,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,9,P,7,NA,Cutthroat trout,75,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,9,P,8,NA,Cutthroat trout,128,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,10,SC,1,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,2,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,3,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,4,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,5,NA,Cutthroat trout,56,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,6,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,7,NA,Cutthroat trout,44,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,8,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,9,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,10,NA,Cutthroat trout,90,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,10,SC,11,NA,Cutthroat trout,95,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,10,SC,12,NA,Cutthroat trout,112,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,11,C,1,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,2,NA,Cutthroat trout,55,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,3,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,4,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,5,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,6,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,7,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,8,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,9,NA,Cutthroat trout,168,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,10,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,11,NA,Cutthroat trout,56,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,12,NA,Cutthroat trout,88,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,11,C,13,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,BB
2003,OG,M,1,11,C,14,NA,Cutthroat trout,83,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,1,NA,Cutthroat trout,120,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,12,P,2,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,3,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,4,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,5,NA,Cutthroat trout,122,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,12,P,6,NA,Cutthroat trout,82,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,7,NA,Cutthroat trout,86,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,12,P,10,NA,Cutthroat trout,127,NA,NA,LV,03 September 2003,NA
2003,OG,M,1,12,P,11,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,1,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,2,NA,Cutthroat trout,37,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,3,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,4,NA,Cutthroat trout,44,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,5,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,6,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,7,NA,Cutthroat trout,29,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,8,NA,Cutthroat trout,35,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,9,NA,Cutthroat trout,32,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,10,NA,Cutthroat trout,54,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,11,NA,Cutthroat trout,35,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,12,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,13,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,14,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,15,NA,Cutthroat trout,44,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,16,NA,Cutthroat trout,32,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,17,NA,Cutthroat trout,82,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,18,NA,Cutthroat trout,88,NA,NA,NONE,03 September 2003,NA
2003,OG,M,1,13,C,19,NA,Cutthroat trout,124,NA,NA,RV,03 September 2003,NA
2003,OG,M,1,13,C,20,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,MISSING RIGHT EYE
2003,OG,M,2,7,P,1,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,7,P,2,NA,Cutthroat trout,37,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,7,P,4,NA,Cutthroat trout,98,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,8,SC,1,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,8,SC,2,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,10,SC,1,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,10,SC,2,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,1,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,2,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,3,NA,Cutthroat trout,46,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,4,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,5,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,11,C,6,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,13,C,1,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,M,2,13,C,3,NA,Cutthroat trout,56,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,1,NA,Cutthroat trout,57,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,2,NA,Cutthroat trout,55,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,3,NA,Cutthroat trout,58,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,4,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,5,NA,Cutthroat trout,37,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,6,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,7,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,8,NA,Cutthroat trout,75,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,9,NA,Cutthroat trout,123,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,14,P,10,NA,Cutthroat trout,115,NA,NA,RV,03 September 2003,NA
2003,OG,U,1,14,P,11,NA,Cutthroat trout,120,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,14,P,12,NA,Cutthroat trout,114,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,13,NA,Cutthroat trout,97,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,14,NA,Cutthroat trout,118,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,15,NA,Cutthroat trout,94,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,16,NA,Cutthroat trout,41,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,17,NA,Cutthroat trout,130,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,14,P,18,NA,Cutthroat trout,132,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,14,P,19,NA,Cutthroat trout,147,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,14,P,20,NA,Cutthroat trout,117,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,14,P,21,NA,Cutthroat trout,154,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,15,C,1,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,15,C,2,NA,Cutthroat trout,80,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,15,C,3,NA,Cutthroat trout,138,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,1,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,2,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,3,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,4,NA,Cutthroat trout,61,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,5,NA,Cutthroat trout,97,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,16,P,6,NA,Cutthroat trout,117,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,17,C,1,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,17,C,2,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,17,C,3,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,17,C,4,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,17,C,5,NA,Cutthroat trout,98,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,1,NA,Cutthroat trout,40,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,2,NA,Cutthroat trout,31,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,3,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,4,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,5,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,6,NA,Cutthroat trout,50,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,7,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,8,NA,Cutthroat trout,81,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,9,NA,Cutthroat trout,113,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,18,P,10,NA,Cutthroat trout,133,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,18,P,11,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,12,NA,Cutthroat trout,97,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,18,P,13,NA,Cutthroat trout,165,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,18,P,14,NA,Cutthroat trout,133,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,18,P,15,NA,Cutthroat trout,88,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,1,NA,Cutthroat trout,92,NA,NA,NONE,03 September 2003,(BUCKET TIPPED)
2003,OG,U,1,19,C,2,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,(BUCKET TIPPED)
2003,OG,U,1,19,C,3,NA,Cutthroat trout,39,NA,NA,NONE,03 September 2003,(BUCKET TIPPED)
2003,OG,U,1,19,C,4,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,(BUCKET TIPPED)
2003,OG,U,1,19,C,5,NA,Cutthroat trout,45,NA,NA,NONE,03 September 2003,(BUCKET TIPPED)
2003,OG,U,1,19,C,6,NA,Cutthroat trout,114,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,19,C,7,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,8,NA,Cutthroat trout,51,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,9,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,10,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,11,NA,Cutthroat trout,37,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,12,NA,Cutthroat trout,81,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,13,NA,Cutthroat trout,101,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,14,NA,Cutthroat trout,112,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,19,C,20,NA,Cutthroat trout,38,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,21,NA,Cutthroat trout,41,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,22,NA,Cutthroat trout,52,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,23,NA,Cutthroat trout,49,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,24,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,25,NA,Cutthroat trout,88,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,26,NA,Cutthroat trout,96,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,29,NA,Cutthroat trout,48,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,30,NA,Cutthroat trout,91,NA,NA,LV,03 September 2003,NA
2003,OG,U,1,19,C,31,NA,Cutthroat trout,47,NA,NA,NONE,03 September 2003,NA
2003,OG,U,1,19,C,32,NA,Cutthroat trout,123,NA,NA,LV,03 September 2003,NA
2003,OG,U,2,14,P,1,NA,Cutthroat trout,55,NA,NA,NONE,03 September 2003,NA
2003,OG,U,2,14,P,2,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
2003,OG,U,2,14,P,3,NA,Cutthroat trout,118,NA,NA,LV,03 September 2003,NA
2003,OG,U,2,15,C,1,NA,Cutthroat trout,118,NA,NA,NONE,03 September 2003,NA
2003,OG,U,2,16,P,1,NA,Cutthroat trout,53,NA,NA,NONE,03 September 2003,NA
2003,OG,U,2,16,P,2,NA,Cutthroat trout,133,NA,NA,NONE,03 September 2003,NA
2003,OG,U,2,17,C,1,NA,Cutthroat trout,43,NA,NA,NONE,03 September 2003,NA
